american	0.22443559096945553
edit	0.150066401062417
wwii	0.1049136786188579
war	0.09428950863213813
actor	0.07702523240371846
february	0.07304116865869854
performance	0.07171314741035857
united	0.06905710491367863
march	0.06905710491367863
british	0.06640106241699868
